0,1,2
445123633527422976,2014-03-16 09:05:18,Another needless controversy on MTDF Health project.No pressure being applied 4 award of contract.Project flawed - only 20% going to ppl.
445122199616516096,2014-03-16 08:59:37,"SehatKaInsaf successful beyond expectations. DG WHO, Margerat Chan, esp met with me &amp;praised the programme."
445118228873109504,2014-03-16 08:43:50,Absurd controversy over SehatKaInsaf prog which is funded entirely by UNICEF.KP govt providing logistical support;PTI providing volunteers.
444763460052983809,2014-03-15 09:14:06,Today KPK govt sending 4 mobile hospitals also to provide medical assistance to ppl of Tharparkar.
444763043726389248,2014-03-15 09:12:27,KPK sent Rs 10 crore relief aid to Tharparkar along with medical teams who have gone to most inaccessible areas in co-ord with Sindh govt.
443728427850690560,2014-03-12 12:41:15,Asked PM 2 add issue of polio health workers safety as part of dialogue &amp; get Taliban 2 commit 2 it &amp; 2 ensure continuation of polio prog.
443727351206391808,2014-03-12 12:36:59,"DG WHO Ms Chan stated 2day that PTI's SehatKaInsaf prog revived WHO's faith in Pakistan. Said if govt has will, they can achieve goals."
442953309159030784,2014-03-10 09:21:13,PTI delivering on its Manifesto in KPK &amp; results becoming evident. Making police immune 2 pol interference is just one reflection of this.
442951798643376128,2014-03-10 09:15:13,Umar Cheema points 2 KP police becoming role model under PTI's commitment of depoliticisation of police force.  http://t.co/FsGrofvX1d
442116883199033345,2014-03-08 01:57:33,"On Women Day we salute r women &amp; recognise the vital role they play as mothers, mentors, &amp; professionals breaking new ground every day."
441886133430280192,2014-03-07 10:40:38,IKF is being mobilised immediately for Tharparkar.
441882048081723392,2014-03-07 10:24:24,"Deplorable &amp; shocking 2 c kids dying of starvation in Tharparkar, as prov &amp; fed govts show indifference. Will be sending assistance asap."
441872342458056704,2014-03-07 09:45:50,"Unless 4 ECs are also appointed without political muk muka at provincial levels, the CEC will be powerless in face of election ""punctures""."
441871492318773248,2014-03-07 09:42:28,PTI hopes the very respectable Mr Bhagwandas will not be humiliated by being appointed as powerless CEC as previous CEC was.
441810618228932608,2014-03-07 05:40:34,"Surprised at unsporting intolerant behaviour of an Indian Uni, expelling Kashmiri students 4 celebrating Team Pakistan's win over India."
440899876222947328,2014-03-04 17:21:36,Another scintillating match win 4 Team Pakistan - congratulations on an amazing game. Afridi once again defied all odds:7 sixes to victory.
440885438510034944,2014-03-04 16:24:14,Saboteurs of peace active &amp; the govt must ensure heightened security &amp; proactive responses.Ppl were left defenceless yesterday in F8 courts.
440884820579983360,2014-03-04 16:21:47,Just returned from visiting vics of yesterday's F8 terror attack in PIMS.Heart wrenching &amp; makes it even more critical 2 give peace a chance
440153053652877312,2014-03-02 15:54:00,Well done Team Pakistan. What an exciting match &amp; Afridi delivered as only he can.
439808136225251328,2014-03-01 17:03:25,"Congratulations 2 Team Afghanistan 4 winning 2day ag an int estab team. A gt achievement by the Afghan Team, given the odds they faced."
439278360343375872,2014-02-28 05:58:17,EU Parl's Res on drone attacks being against int law &amp; violation of a state's sovereignty &amp; terr integrity a vindication of PTI's position.
438940364251340800,2014-02-27 07:35:12,Excellent article by Roedad Khan on today's realities of FATA with historical background http://t.co/JvKeijs4jf
438654618231664640,2014-02-26 12:39:45,Just returned from an amazing jalsa in Shah Jeewana where the crowd was full of jazba - Tsunami continues in Punjab. http://t.co/gAksRJmZUg
438003586380075009,2014-02-24 17:32:47,InshaAllah in Khyber Pukhtunkhwa we r setting up a proper talent hunt &amp; cricketing structure.
438003225359552512,2014-02-24 17:31:21,Congrats 2 r Under19 cricket team 4 superb performance.We have amazing talent here &amp; with a proper structure we can realise this potential.
436069137828159488,2014-02-19 09:25:58,Criticism a part of politics but am disappointed at sheer hypocrisy &amp; crass opportunism of some politicians' targeting of PTI on dialogue
435359413893734400,2014-02-17 10:25:47,Each Pakistani life is precious. Clearly these killings r also a direct sabotage of peace taks in the most barbaric way possible.
435358320719695872,2014-02-17 10:21:26,"It is shocking that these martyred soldiers were held in captivity since 2010 in an area ostensibly ""cleared"" &amp; seemed 2 have been forgotten"
435357370483343360,2014-02-17 10:17:40,Barbaric act of killing 23 FC soldiers held in captivity in Mohmand Agency by a TTP gp must be condemned in strongest terms.
434237461049245696,2014-02-14 08:07:33,The Prophet PBUH enshrined respect for minorities in the Madina Charter.
434235764151300096,2014-02-14 08:00:48,"Strongly condemn threats made to Kalash tribe &amp; Ismaili community by TTP. Holy Quran says ""there is no coercion in religion""."
433222601109176320,2014-02-11 12:54:51,"Grieved over terrible loss of innocent lives in condemnable Peshawar blasts, which r part of a campaign of violence 2 disrupt peace process"
432578690128814080,2014-02-09 18:16:11,Condemnable &amp; shocking the killing in Khi of 8 people incldg a child in an Asthana. Khi killings continue 2 rise &amp; govt seemingly paralysed.
432570709811163136,2014-02-09 17:44:28,2/2 &amp; converting Balahisar Fort into tourist attraction with hotels/restaurants
432570435298136064,2014-02-09 17:43:23,In Peshawar I spoke of commitment 2 doubling national parks; banning tree cutting; converting Gov House into ladies' park 1/2
432562046203596800,2014-02-09 17:10:03,"Want 2 congratulate volunteers,health workers &amp; security personnel 4 making KPK's Sehat ka Insaf prog a success.1st time in Pak history."
432529074553368576,2014-02-09 14:59:02,"sehatkainsaf prog continued 2day in KPK:12,000 insaf razakars,4000 security personal,over 400,000 children immunised in abt 6 hrs.Well done"
432526714510786560,2014-02-09 14:49:39,"2day was in Peshawar 2 launch Green KPK environmental initiative-1st time in Pak. A billion trees,doubling national parks &amp; renewable energy"
432028403735474176,2014-02-08 05:49:32,"My statement on dialogue, terrorism &amp; negative role of dollar-dependent forces https://t.co/QHJB7AM9j6"
430965304085467136,2014-02-05 07:25:10,Express our solidarity with the Kashmiri ppl &amp; their right to self determination as committed to them by UNSC resolutions.
430728818849243136,2014-02-04 15:45:27,"Student-led youth initiative against injustice: Pak Ser Zameen. 1st event is anti drone film ""Unmanned"" 12Feb 7pm Ali Auditorium Lahore."
430654843834097664,2014-02-04 10:51:30,"The 35 ""punctures"" also helps explain why PMLN is not allowing voter verification in the 4 constituencies of Punjab demanded by PTI."
430654520948195328,2014-02-04 10:50:13,"Najm Sethi assuring Nawaz Sharif of having done 35 ""punctures""4 elections shows the muk muka &amp; complicity 2 facilitate rigging."
429981913756233728,2014-02-02 14:17:31,"Almost 500,000 children immunised today in KPK. Remarkable achievement."
429973686557618176,2014-02-02 13:44:50,I want 2 thank &amp; congratulate KPK police &amp; insaf sehat razakaars for the biggest immunisation campaign including polio in Pak's history 2day
429677923608825857,2014-02-01 18:09:34,2/2 However we will discuss how PTI can be of further assistance to further the dialogue in our Core Committee meeting on Monday.
429677699586875392,2014-02-01 18:08:41,TTP should select their own Taliban representatives 4 peace talks. We have full faith in the 4 member committee announced by the govt. 1/2
428196558933590016,2014-01-28 16:03:09,Now india will join Eng &amp; Aus because of its financial clout but back in '93 india was with us. I totally disagree with this new proposal.
428196179709792256,2014-01-28 16:01:39,"The idea of a ""Big 3"" will divide cricket world.I recall rep Pak at ICC in '93 &amp; cannot forget the imperial attitude of England &amp; Australia."
428066398699814913,2014-01-28 07:25:57,"I am at a loss 2 understand why Malala's book launch stopped in Peshawar. PTI believes in freedom of speech/debate, not censorship of ideas."
426947098874245120,2014-01-25 05:18:15,By harnessing young talent early on from KP we can strengthen Pak cricket team by giving it a depth of talent to draw from.
426916045052723200,2014-01-25 03:14:51,"Will also inaugurate ""Sehat ka Insaf"" prog in KP - a complete immunisation prog 4 children.Criminal neglect of r children's health must end."
426913518387232768,2014-01-25 03:04:49,Looking forward to the Under-17 cricket talent hunt in Peshawar today. R youth r incredibly talented; we must provide them the opportunity.
425640198001926144,2014-01-21 14:45:05,Shocked at terror attack ag Pilgrims in Mastung Dist Balochistan. Condemnable.This happening repeatedly so why no extra security measures?
425539665949896704,2014-01-21 08:05:37,Tragic &amp; condemnable killing of 3 polio workers in Khi 2day.PTI salutes brave polio workers across Pak &amp; remains committed in fight ag polio
425126446815010817,2014-01-20 04:43:38,"While fed govt still deciding on a counter terror policy, our civilians &amp; soldiers are being martyred in daily acts of terror."
425126000608174080,2014-01-20 04:41:51,Saddened 2 learn of blast in Pindi killing &amp; injuring innocent ppl. Strongly condemn this inhuman act.
424798327923027968,2014-01-19 06:59:48,"Condemn TTP 4 Bannu attack on r soldiers.Such attacks,along with Govt having no holistic counter terror policy,making dialogue difficult."
424780243518623744,2014-01-19 05:47:56,Strongly condemn the attack on r soldiers convoy in Bannu which left 20 shaheed &amp; 25 injured.
424535110084722688,2014-01-18 13:33:52,"2day it is anniv of Kamran Faisal's murder - a Pak hero who was murdered while working in NAB on RPP case, leaving his young family behind."
424384139618316288,2014-01-18 03:33:58,Ironic how propaganda ag PTI at its peak holding us responsible for all govt failures.But ppl know PTI can deliver at Centre given a chance.
424380872230326272,2014-01-18 03:20:59,Govt is playing a dangerous game by making the APC mandate a farce. Only govt has legal authority backed by state power to conduct dialogue.
424378236148015104,2014-01-18 03:10:30,"Battle must be fought on all fronts to make Pak free of all preventable diseases, incl polio. We cannot afford failure."
424377642322636800,2014-01-18 03:08:09,KP govt must communicate to parents that immunization can make the difference between a healthy child &amp; a crippled one.
424375331105939457,2014-01-18 02:58:58,Neglect of previous govts towards immunization of r children criminal. We have endangered r children's welfare &amp; Pak's int standing.
424374704741154817,2014-01-18 02:56:28,"WHO report on polio shocking. Have asked CM KP &amp;Health Min to take emergency measures on child immunization, incl polio."
422752423783182336,2014-01-13 15:30:06,"We can redeem ourselves by following the example of our Prophet PBUH &amp; make humility, tolerance, forgiveness &amp; honesty r guiding principles."
422751723602853888,2014-01-13 15:27:19,We exploit r weak &amp; let ourselves be exploited by more powerful temporal forces.
422750542344241152,2014-01-13 15:22:38,"We must look at state of the Ummah 2day, riddled with hate, sectarian &amp; ethnic divides &amp; a callous disregard 4 our fellow human beings."
422749915610349568,2014-01-13 15:20:08,"Greetings 2 all Muslims across the world, especially fellow Pakistanis, as we celebrate Eid i Milad un Nabi, birth of our Prophet PBUH."
422295748253057024,2014-01-12 09:15:26,I have announced setting up of a trust fund for Aitzaz Hassan's family. Am deeply disappointed at the response of the KP govt on this issue.
421368291391991808,2014-01-09 19:50:03,Saddened by targeted killing of a brave police officer Ch Aslam in Khi.Prov govt must bring perpetrators of this condemnable act 2 justice.
421160291632939008,2014-01-09 06:03:32,KP govt as well as federal govt must recognise the sacrifice of young Aitzaz who embraced shahadat to save others.
421148041115348992,2014-01-09 05:14:52,Sacrifice of young teenager from Hangu Shaheed Aitzaz who gave his life to save others from a suicide bomber will not go in vain InshaAllah.
420945250660941824,2014-01-08 15:49:03,PTI will fight all those who terrorise and oppress people and rig elections to get into power.
